user_id,court_id,day_of_week,time_slot
209,4,Saturday,15:00
218,5,Wednesday,14:00
21,2,Thursday,14:00
88,3,Saturday,07:00
31,5,Monday,12:00
124,3,Monday,14:00
37,4,Saturday,21:00
97,2,Sunday,15:00
127,3,Wednesday,06:00
193,4,Wednesday,16:00
145,2,Friday,07:00
44,2,Friday,06:00
228,5,Tuesday,14:00
81,4,Thursday,10:00
154,2,Friday,10:00
197,5,Friday,13:00
149,2,Thursday,18:00
125,4,Wednesday,17:00
293,5,Friday,10:00
76,5,Sunday,17:00
276,5,Monday,21:00
30,2,Tuesday,07:00
195,5,Tuesday,07:00
297,2,Sunday,08:00
164,4,Wednesday,17:00
213,4,Monday,16:00
247,1,Thursday,20:00
70,2,Tuesday,12:00
19,1,Tuesday,16:00
68,3,Friday,16:00
282,3,Tuesday,21:00
108,4,Tuesday,06:00
14,4,Wednesday,11:00
67,3,Friday,17:00
31,5,Friday,11:00
207,2,Wednesday,06:00
238,2,Tuesday,07:00
101,1,Wednesday,21:00
53,3,Thursday,13:00
72,1,Wednesday,16:00
58,5,Tuesday,08:00
89,1,Tuesday,10:00
179,3,Friday,21:00
107,1,Wednesday,10:00
297,2,Sunday,19:00
294,2,Tuesday,12:00
47,5,Tuesday,20:00
61,2,Monday,12:00
21,1,Sunday,17:00
135,2,Saturday,18:00
15,5,Sunday,06:00
198,1,Saturday,12:00
97,5,Wednesday,20:00
257,3,Sunday,17:00
28,1,Monday,21:00
233,5,Friday,12:00
181,3,Sunday,15:00
262,4,Thursday,09:00
124,5,Saturday,08:00
224,5,Saturday,12:00
43,2,Saturday,19:00
161,1,Wednesday,20:00
264,5,Saturday,12:00
236,5,Friday,08:00
234,3,Monday,17:00
150,1,Tuesday,10:00
108,4,Saturday,06:00
190,2,Sunday,07:00
34,4,Saturday,10:00
185,4,Tuesday,06:00
228,1,Friday,13:00
43,1,Sunday,21:00
82,3,Saturday,14:00
269,1,Saturday,18:00
44,1,Saturday,08:00
17,2,Thursday,09:00
209,3,Sunday,15:00
254,1,Wednesday,20:00
242,1,Tuesday,08:00
30,4,Thursday,09:00
173,1,Monday,21:00
154,1,Monday,16:00
39,3,Wednesday,21:00
206,3,Monday,16:00
139,3,Monday,07:00
75,1,Thursday,10:00
34,2,Friday,13:00
211,4,Monday,12:00
211,3,Saturday,14:00
276,5,Tuesday,21:00
113,4,Wednesday,11:00
201,1,Tuesday,18:00
166,5,Monday,18:00
179,1,Monday,06:00
243,2,Monday,08:00
53,3,Monday,14:00
68,2,Friday,11:00
154,5,Monday,14:00
78,5,Wednesday,19:00
274,1,Saturday,16:00
269,1,Thursday,06:00
147,4,Monday,10:00
176,5,Sunday,18:00
20,2,Monday,18:00
25,3,Thursday,15:00
181,4,Tuesday,17:00
212,4,Friday,16:00
99,4,Sunday,08:00
263,4,Wednesday,11:00
185,4,Friday,18:00
225,5,Friday,21:00
103,2,Wednesday,07:00
200,5,Saturday,07:00
119,4,Sunday,09:00
213,4,Monday,17:00
142,2,Friday,12:00
146,1,Friday,16:00
30,1,Tuesday,06:00
218,1,Friday,18:00
61,2,Friday,21:00
108,1,Friday,11:00
196,2,Sunday,06:00
162,3,Wednesday,19:00
38,3,Wednesday,08:00
42,2,Sunday,21:00
7,3,Monday,10:00
45,5,Tuesday,09:00
253,5,Saturday,17:00
298,4,Friday,11:00
196,5,Friday,07:00
22,5,Saturday,19:00
25,5,Saturday,11:00
225,1,Friday,12:00
45,4,Tuesday,14:00
200,3,Tuesday,07:00
100,5,Wednesday,14:00
283,5,Saturday,18:00
274,2,Friday,09:00
24,3,Saturday,07:00
266,5,Sunday,09:00
167,4,Wednesday,06:00
159,1,Tuesday,19:00
21,3,Tuesday,21:00
219,4,Thursday,15:00
100,1,Friday,10:00
289,5,Sunday,19:00
26,4,Thursday,13:00
289,4,Thursday,19:00
236,5,Sunday,06:00
294,5,Thursday,09:00
269,3,Thursday,06:00
190,2,Wednesday,16:00
217,1,Tuesday,15:00
52,4,Wednesday,20:00
22,5,Thursday,18:00
133,3,Wednesday,07:00
274,2,Saturday,08:00
70,4,Friday,10:00
217,5,Sunday,20:00
296,3,Monday,06:00
109,2,Sunday,16:00
225,4,Friday,21:00
171,4,Wednesday,09:00
146,3,Monday,09:00
247,4,Sunday,07:00
279,2,Friday,21:00
17,2,Sunday,20:00
130,3,Sunday,13:00
198,1,Friday,13:00
219,1,Saturday,16:00
77,1,Friday,19:00
238,4,Wednesday,08:00
51,3,Friday,15:00
286,2,Saturday,19:00
275,5,Sunday,11:00
217,1,Sunday,17:00
31,4,Thursday,12:00
287,5,Tuesday,18:00
211,4,Thursday,14:00
27,1,Tuesday,20:00
300,1,Saturday,06:00
221,1,Tuesday,12:00
128,2,Sunday,12:00
252,3,Sunday,06:00
93,4,Saturday,07:00
81,1,Thursday,17:00
24,1,Monday,09:00
61,4,Monday,12:00
184,2,Monday,11:00
216,4,Wednesday,16:00
174,1,Sunday,08:00
99,4,Wednesday,08:00
8,2,Saturday,12:00
176,2,Wednesday,16:00
31,4,Monday,12:00
117,3,Tuesday,08:00
127,3,Thursday,09:00
151,1,Saturday,15:00
177,4,Monday,21:00
28,2,Sunday,13:00
77,1,Sunday,15:00
210,2,Thursday,13:00
89,5,Tuesday,11:00
68,3,Friday,16:00
26,3,Sunday,14:00
241,2,Monday,20:00
194,4,Monday,19:00
141,5,Sunday,06:00
37,2,Tuesday,20:00
277,1,Saturday,06:00
64,2,Thursday,10:00
202,2,Sunday,06:00
254,2,Friday,20:00
190,4,Friday,18:00
112,5,Monday,16:00
67,1,Monday,21:00
131,1,Monday,15:00
254,2,Saturday,19:00
200,1,Tuesday,16:00
260,5,Thursday,10:00
76,2,Monday,16:00
229,1,Friday,09:00
115,2,Thursday,17:00
37,5,Tuesday,17:00
217,4,Sunday,16:00
58,5,Thursday,09:00
268,4,Monday,06:00
167,4,Wednesday,17:00
170,3,Thursday,11:00
295,2,Saturday,13:00
203,2,Saturday,06:00
84,1,Saturday,19:00
228,4,Wednesday,10:00
129,3,Monday,18:00
295,1,Sunday,12:00
4,1,Saturday,20:00
182,4,Sunday,21:00
228,3,Wednesday,11:00
16,4,Monday,17:00
245,4,Thursday,16:00
209,1,Saturday,17:00
171,1,Tuesday,10:00
95,5,Tuesday,09:00
190,4,Wednesday,18:00
99,1,Friday,09:00
31,2,Thursday,10:00
124,2,Wednesday,19:00
61,4,Thursday,13:00
172,2,Saturday,18:00
85,3,Tuesday,08:00
77,1,Sunday,18:00
246,2,Sunday,14:00
113,5,Thursday,10:00
236,1,Sunday,09:00
104,4,Wednesday,10:00
25,2,Thursday,10:00
262,3,Wednesday,09:00
241,5,Monday,19:00
234,4,Sunday,19:00
130,3,Tuesday,10:00
34,5,Wednesday,12:00
111,3,Tuesday,16:00
142,4,Wednesday,08:00
158,2,Saturday,09:00
41,1,Wednesday,12:00
111,3,Friday,15:00
115,2,Sunday,18:00
124,3,Wednesday,21:00
222,5,Wednesday,06:00
34,5,Tuesday,10:00
38,3,Saturday,14:00
26,4,Tuesday,12:00
220,3,Thursday,14:00
78,5,Wednesday,18:00
26,3,Sunday,12:00
6,5,Sunday,20:00
146,5,Wednesday,06:00
48,2,Thursday,09:00
159,1,Tuesday,10:00
260,3,Tuesday,14:00
207,4,Wednesday,10:00
243,4,Thursday,07:00
121,2,Wednesday,08:00
132,1,Sunday,10:00
174,1,Monday,06:00
53,2,Wednesday,16:00
81,1,Tuesday,14:00
254,2,Sunday,11:00
113,5,Friday,11:00
292,2,Saturday,17:00
85,5,Wednesday,19:00
216,2,Monday,16:00
157,5,Tuesday,13:00
82,3,Thursday,16:00
296,2,Monday,21:00
185,4,Thursday,18:00
70,3,Friday,19:00
11,3,Wednesday,11:00
13,4,Tuesday,15:00
245,3,Sunday,17:00
46,2,Tuesday,21:00
171,2,Friday,10:00
115,4,Sunday,16:00
100,1,Thursday,20:00
168,4,Tuesday,15:00
132,4,Sunday,13:00
230,4,Monday,13:00
135,1,Wednesday,12:00
73,2,Saturday,18:00
249,2,Monday,14:00
216,5,Monday,17:00
91,4,Thursday,12:00
164,2,Saturday,14:00
16,4,Wednesday,18:00
105,4,Wednesday,09:00
286,1,Wednesday,20:00
69,4,Saturday,21:00
109,2,Sunday,08:00
259,2,Monday,20:00
241,2,Saturday,21:00
91,1,Thursday,18:00
143,3,Sunday,15:00
198,5,Friday,13:00
68,3,Sunday,17:00
9,5,Monday,15:00
270,1,Monday,11:00
13,2,Saturday,21:00
5,3,Thursday,06:00
236,2,Friday,17:00
80,2,Friday,19:00
91,3,Tuesday,18:00
3,4,Sunday,13:00
207,4,Wednesday,17:00
187,5,Thursday,10:00
180,2,Wednesday,18:00
216,2,Wednesday,16:00
249,3,Saturday,16:00
65,5,Sunday,06:00
77,1,Sunday,06:00
174,3,Monday,08:00
114,4,Tuesday,20:00
114,4,Saturday,18:00
283,5,Friday,13:00
48,5,Sunday,06:00
3,3,Sunday,12:00
185,3,Friday,18:00
83,5,Sunday,06:00
2,5,Sunday,18:00
58,5,Monday,11:00
243,2,Monday,06:00
75,5,Monday,12:00
221,2,Tuesday,21:00
6,5,Monday,21:00
117,5,Sunday,08:00
46,3,Sunday,21:00
152,5,Monday,12:00
26,4,Tuesday,17:00
162,1,Saturday,21:00
105,1,Wednesday,06:00
134,1,Monday,08:00
227,5,Saturday,21:00
31,5,Monday,12:00
104,1,Saturday,14:00
96,2,Saturday,06:00
17,2,Sunday,18:00
284,1,Wednesday,19:00
53,3,Wednesday,13:00
223,1,Tuesday,18:00
210,2,Thursday,09:00
196,5,Sunday,08:00
157,2,Sunday,11:00
298,1,Friday,10:00
172,3,Wednesday,20:00
96,1,Saturday,19:00
275,2,Monday,10:00
272,3,Sunday,18:00
100,1,Wednesday,14:00
28,2,Friday,06:00
238,2,Sunday,06:00
7,1,Monday,10:00
151,1,Sunday,16:00
60,2,Tuesday,21:00
126,5,Friday,08:00
162,1,Saturday,21:00
117,4,Thursday,08:00
22,5,Thursday,18:00
165,4,Friday,15:00
230,4,Monday,13:00
221,5,Friday,09:00
82,3,Thursday,07:00
237,4,Thursday,10:00
99,4,Sunday,09:00
288,3,Thursday,16:00
13,2,Thursday,17:00
177,4,Wednesday,08:00
157,5,Saturday,10:00
274,4,Thursday,07:00
8,3,Wednesday,20:00
24,3,Tuesday,09:00
208,3,Wednesday,10:00
36,5,Wednesday,11:00
95,5,Saturday,09:00
18,4,Sunday,11:00
104,1,Wednesday,14:00
232,5,Tuesday,18:00
118,4,Friday,19:00
42,3,Sunday,19:00
288,3,Friday,14:00
244,5,Thursday,21:00
53,1,Monday,11:00
187,4,Thursday,11:00
250,1,Sunday,11:00
243,2,Thursday,07:00
8,3,Saturday,08:00
128,3,Wednesday,10:00
228,5,Friday,12:00
115,5,Monday,11:00
50,2,Wednesday,20:00
265,1,Tuesday,07:00
51,3,Monday,15:00
200,1,Tuesday,08:00
44,3,Friday,06:00
54,2,Sunday,15:00
146,5,Saturday,09:00
279,2,Wednesday,14:00
67,2,Thursday,21:00
170,3,Tuesday,10:00
150,1,Thursday,20:00
208,3,Tuesday,12:00
260,5,Monday,17:00
269,1,Thursday,20:00
38,3,Saturday,12:00
278,3,Tuesday,21:00
138,4,Monday,21:00
80,5,Saturday,12:00
285,4,Wednesday,06:00
211,4,Thursday,14:00
156,3,Friday,19:00
263,4,Wednesday,06:00
53,5,Wednesday,10:00
106,1,Tuesday,19:00
17,3,Tuesday,11:00
34,2,Wednesday,13:00
109,4,Thursday,06:00
2,1,Friday,08:00
4,4,Saturday,09:00
35,2,Monday,21:00
151,4,Saturday,17:00
262,4,Monday,09:00
169,1,Wednesday,18:00
138,3,Sunday,19:00
223,1,Tuesday,09:00
265,3,Friday,10:00
157,4,Wednesday,11:00
62,5,Tuesday,19:00
12,1,Saturday,11:00
84,2,Saturday,20:00
16,4,Tuesday,17:00
30,4,Tuesday,11:00
190,4,Sunday,15:00
248,3,Thursday,12:00
139,3,Thursday,17:00
232,5,Wednesday,12:00
84,3,Sunday,16:00
194,4,Tuesday,17:00
280,4,Friday,21:00
266,3,Friday,06:00
63,4,Saturday,18:00
28,4,Sunday,08:00
232,4,Thursday,19:00
33,1,Friday,07:00
29,4,Tuesday,10:00
4,3,Wednesday,06:00
268,5,Friday,06:00
274,4,Saturday,09:00
98,4,Tuesday,11:00
232,1,Thursday,13:00
246,3,Monday,17:00
36,1,Thursday,18:00
124,3,Monday,17:00
156,3,Friday,20:00
291,2,Tuesday,08:00
132,1,Saturday,10:00
195,4,Monday,06:00
131,3,Tuesday,11:00
127,3,Wednesday,08:00
215,1,Monday,12:00
69,4,Monday,09:00
168,4,Monday,17:00
90,2,Thursday,12:00
123,4,Thursday,11:00
132,4,Thursday,13:00
295,4,Saturday,13:00
110,2,Wednesday,17:00
209,2,Sunday,17:00
145,2,Thursday,06:00
211,4,Thursday,16:00
263,2,Friday,09:00
171,5,Wednesday,11:00
65,2,Friday,06:00
128,2,Friday,13:00
23,2,Friday,08:00
134,4,Thursday,08:00
180,2,Wednesday,18:00
56,5,Friday,17:00
80,1,Thursday,20:00
159,1,Tuesday,11:00
131,2,Wednesday,15:00
56,5,Tuesday,13:00
97,2,Wednesday,16:00
96,2,Tuesday,08:00
178,4,Saturday,15:00
197,2,Saturday,11:00
125,4,Saturday,14:00
41,1,Friday,13:00
272,5,Monday,21:00
229,5,Friday,17:00
268,3,Sunday,21:00
215,4,Tuesday,21:00
108,1,Sunday,09:00
297,1,Sunday,06:00
24,3,Tuesday,15:00
205,3,Saturday,19:00
131,4,Sunday,17:00
294,2,Saturday,06:00
30,1,Sunday,06:00
65,2,Monday,13:00
15,5,Sunday,07:00
188,2,Friday,09:00
6,3,Monday,15:00
82,3,Friday,17:00
108,1,Friday,08:00
50,2,Sunday,20:00
144,1,Tuesday,17:00
122,1,Friday,11:00
279,5,Friday,14:00
242,1,Friday,09:00
201,5,Thursday,20:00
233,5,Thursday,13:00
164,1,Saturday,08:00
299,5,Saturday,13:00
162,3,Wednesday,20:00
100,5,Thursday,15:00
17,2,Sunday,17:00
229,1,Monday,16:00
218,1,Friday,14:00
104,1,Thursday,14:00
199,1,Saturday,18:00
133,1,Wednesday,21:00
55,5,Saturday,20:00
31,4,Thursday,21:00
69,2,Wednesday,18:00
233,5,Thursday,08:00
248,3,Saturday,14:00
203,2,Thursday,08:00
52,1,Friday,08:00
99,4,Wednesday,12:00
276,1,Tuesday,21:00
294,2,Tuesday,09:00
128,3,Tuesday,18:00
32,1,Monday,06:00
114,2,Sunday,21:00
173,3,Sunday,18:00
118,5,Friday,15:00
9,5,Monday,16:00
204,3,Sunday,14:00
268,5,Thursday,07:00
223,3,Friday,20:00
146,1,Saturday,21:00
49,5,Thursday,21:00
67,3,Saturday,19:00
13,2,Sunday,16:00
287,5,Saturday,20:00
194,2,Sunday,15:00
67,1,Friday,17:00
132,4,Monday,13:00
67,1,Friday,20:00
212,3,Sunday,14:00
191,4,Sunday,08:00
15,5,Friday,06:00
134,1,Monday,06:00
160,4,Monday,07:00
61,2,Thursday,11:00
277,5,Saturday,16:00
275,3,Wednesday,12:00
56,1,Friday,10:00
53,3,Wednesday,10:00
237,5,Friday,07:00
121,4,Wednesday,08:00
51,1,Friday,17:00
165,1,Tuesday,14:00
231,2,Wednesday,12:00
99,1,Friday,07:00
207,4,Monday,17:00
17,3,Friday,17:00
213,2,Monday,15:00
122,1,Friday,11:00
7,2,Sunday,10:00
270,4,Friday,12:00
276,2,Monday,11:00
27,4,Tuesday,18:00
293,5,Tuesday,13:00
86,5,Wednesday,18:00
31,4,Wednesday,15:00
158,5,Tuesday,21:00
157,5,Sunday,17:00
166,2,Thursday,19:00
123,2,Saturday,13:00
264,5,Friday,11:00
223,5,Friday,16:00
250,1,Sunday,09:00
153,1,Thursday,15:00
238,2,Wednesday,06:00
278,3,Friday,18:00
263,4,Friday,09:00
22,2,Friday,21:00
253,1,Saturday,06:00
42,3,Sunday,19:00
229,1,Friday,11:00
216,5,Monday,18:00
288,3,Thursday,15:00
151,4,Sunday,17:00
70,3,Tuesday,13:00
138,4,Monday,20:00
249,3,Thursday,17:00
273,1,Friday,14:00
30,4,Saturday,13:00
259,2,Monday,15:00
162,3,Friday,20:00
222,4,Sunday,07:00
194,4,Sunday,20:00
261,2,Friday,17:00
197,4,Friday,11:00
262,3,Monday,06:00
134,1,Thursday,07:00
261,3,Monday,16:00
147,1,Saturday,12:00
109,2,Thursday,08:00
268,5,Monday,07:00
187,5,Wednesday,12:00
98,1,Tuesday,10:00
237,4,Thursday,10:00
227,5,Monday,19:00
280,5,Wednesday,10:00
115,3,Sunday,19:00
246,3,Wednesday,15:00
42,4,Wednesday,21:00
158,2,Wednesday,20:00
163,2,Friday,14:00
165,1,Friday,13:00
251,5,Saturday,15:00
189,5,Thursday,16:00
88,3,Saturday,13:00
108,1,Saturday,20:00
134,5,Monday,07:00
29,1,Tuesday,16:00
53,3,Tuesday,11:00
65,2,Sunday,09:00
106,4,Friday,18:00
23,1,Monday,18:00
141,2,Sunday,06:00
107,4,Tuesday,10:00
281,4,Sunday,07:00
185,4,Wednesday,09:00
196,5,Wednesday,07:00
126,5,Friday,19:00
185,1,Tuesday,21:00
116,1,Friday,07:00
101,2,Sunday,20:00
113,5,Thursday,12:00
270,5,Friday,13:00
297,1,Sunday,21:00
104,1,Monday,18:00
296,3,Friday,09:00
14,4,Monday,21:00
178,4,Friday,18:00
274,4,Sunday,10:00
149,1,Wednesday,18:00
294,1,Thursday,21:00
127,1,Thursday,06:00
155,5,Tuesday,17:00
111,3,Friday,10:00
148,5,Sunday,16:00
119,1,Wednesday,06:00
230,4,Monday,15:00
171,4,Monday,13:00
166,2,Monday,21:00
144,3,Saturday,17:00
29,1,Friday,20:00
111,4,Friday,11:00
21,2,Friday,15:00
249,2,Monday,09:00
216,2,Monday,19:00
150,1,Wednesday,21:00
101,2,Sunday,20:00
33,5,Thursday,07:00
272,5,Tuesday,12:00
112,4,Wednesday,17:00
22,2,Saturday,20:00
160,5,Tuesday,07:00
199,1,Monday,19:00
179,1,Friday,12:00
143,2,Monday,13:00
261,3,Monday,14:00
175,1,Friday,08:00
186,4,Saturday,19:00
67,3,Friday,14:00
36,5,Wednesday,15:00
146,1,Friday,18:00
188,2,Thursday,13:00
235,5,Sunday,15:00
189,1,Saturday,16:00
57,3,Monday,21:00
37,5,Saturday,21:00
14,2,Friday,18:00
128,3,Wednesday,12:00
102,2,Tuesday,16:00
72,1,Monday,14:00
245,1,Thursday,12:00
34,2,Monday,10:00
124,3,Monday,20:00
142,5,Tuesday,13:00
196,5,Sunday,07:00
236,5,Sunday,06:00
70,2,Monday,10:00
66,2,Thursday,20:00
14,2,Saturday,18:00
225,2,Saturday,15:00
16,1,Sunday,17:00
44,1,Friday,08:00
39,1,Friday,06:00
268,5,Sunday,09:00
228,3,Wednesday,12:00
177,2,Wednesday,20:00
235,5,Friday,16:00
199,4,Saturday,18:00
90,3,Thursday,20:00
58,1,Saturday,09:00
131,4,Sunday,16:00
19,1,Sunday,10:00
17,3,Tuesday,15:00
281,4,Thursday,19:00
163,2,Tuesday,10:00
39,1,Friday,14:00
259,5,Thursday,14:00
70,3,Thursday,13:00
40,3,Wednesday,19:00
99,1,Wednesday,13:00
246,3,Wednesday,17:00
281,2,Saturday,06:00
290,4,Friday,08:00
253,1,Wednesday,21:00
6,5,Sunday,14:00
184,4,Sunday,06:00
296,4,Monday,07:00
43,1,Thursday,18:00
167,4,Saturday,17:00
57,5,Sunday,10:00
291,4,Sunday,17:00
111,4,Monday,11:00
23,1,Saturday,09:00
182,4,Tuesday,18:00
28,4,Tuesday,07:00
180,5,Wednesday,15:00
294,2,Monday,09:00
191,1,Sunday,06:00
298,4,Wednesday,12:00
212,3,Monday,15:00
231,4,Friday,09:00
225,1,Saturday,07:00
174,3,Thursday,17:00
91,4,Thursday,13:00
299,5,Friday,17:00
203,3,Friday,16:00
128,3,Tuesday,19:00
255,3,Tuesday,21:00
107,4,Friday,15:00
258,4,Saturday,10:00
5,1,Wednesday,09:00
59,2,Thursday,10:00
134,3,Monday,07:00
205,4,Sunday,15:00
68,3,Sunday,14:00
10,1,Tuesday,21:00
300,2,Thursday,18:00
129,3,Friday,07:00
141,2,Friday,11:00
285,2,Wednesday,08:00
226,3,Thursday,18:00
174,3,Monday,08:00
54,2,Thursday,15:00
7,1,Tuesday,13:00
81,4,Sunday,15:00
252,2,Thursday,19:00
194,2,Thursday,21:00
159,2,Wednesday,11:00
286,1,Wednesday,15:00
10,3,Friday,19:00
130,3,Sunday,10:00
151,2,Saturday,13:00
94,5,Thursday,17:00
12,5,Sunday,09:00
270,1,Thursday,10:00
264,3,Wednesday,13:00
164,4,Saturday,16:00
261,2,Friday,14:00
158,5,Saturday,20:00
24,1,Wednesday,06:00
229,2,Sunday,10:00
164,4,Saturday,17:00
201,2,Tuesday,17:00
130,2,Wednesday,08:00
77,1,Wednesday,06:00
136,4,Sunday,16:00
231,4,Friday,11:00
35,2,Thursday,09:00
194,2,Saturday,19:00
169,5,Saturday,20:00
245,3,Friday,15:00
63,5,Saturday,06:00
84,2,Thursday,19:00
292,2,Saturday,16:00
190,4,Wednesday,16:00
300,2,Friday,13:00
184,3,Wednesday,11:00
297,2,Sunday,08:00
184,2,Sunday,06:00
198,1,Sunday,19:00
76,2,Friday,19:00
116,2,Wednesday,09:00
282,3,Tuesday,16:00
275,1,Wednesday,18:00
277,2,Sunday,20:00
250,2,Friday,08:00
100,5,Friday,17:00
81,2,Thursday,17:00
271,4,Friday,08:00
204,4,Wednesday,15:00
280,5,Friday,21:00
89,1,Monday,11:00
65,1,Sunday,09:00
53,3,Monday,12:00
236,5,Thursday,08:00
162,2,Friday,18:00
150,1,Tuesday,12:00
245,5,Sunday,17:00
96,1,Monday,08:00
1,1,Saturday,09:00
60,4,Tuesday,11:00
205,4,Tuesday,13:00
46,3,Sunday,12:00
168,4,Friday,20:00
49,3,Thursday,09:00
190,2,Sunday,16:00
169,5,Wednesday,18:00
262,3,Monday,09:00
160,5,Monday,06:00
100,1,Tuesday,06:00
141,1,Friday,07:00
90,3,Saturday,16:00
278,3,Monday,19:00
61,4,Friday,11:00
21,3,Sunday,17:00
251,1,Wednesday,07:00
159,3,Friday,19:00
103,2,Wednesday,19:00
253,5,Saturday,18:00
137,4,Tuesday,19:00
56,5,Friday,10:00
34,2,Monday,11:00
294,2,Saturday,09:00
39,3,Wednesday,06:00
214,5,Wednesday,20:00
137,1,Friday,21:00
191,1,Sunday,06:00
177,3,Tuesday,18:00
254,2,Sunday,12:00
208,4,Thursday,12:00
231,5,Saturday,10:00
105,1,Monday,06:00
203,2,Thursday,06:00
80,2,Friday,13:00
134,2,Tuesday,07:00
264,4,Wednesday,11:00
248,3,Monday,14:00
110,5,Saturday,20:00
210,1,Thursday,08:00
234,3,Sunday,19:00
179,3,Saturday,10:00
125,1,Wednesday,17:00
20,4,Friday,18:00
99,1,Friday,12:00
163,4,Friday,16:00
41,1,Saturday,20:00
98,1,Monday,12:00
57,5,Saturday,11:00
208,2,Sunday,13:00
64,1,Monday,08:00
1,5,Saturday,10:00
297,1,Wednesday,09:00
96,2,Saturday,07:00
51,3,Friday,15:00
250,5,Wednesday,12:00
293,1,Saturday,12:00
224,1,Tuesday,13:00
14,1,Monday,20:00
26,5,Wednesday,20:00
261,2,Saturday,20:00
183,5,Tuesday,09:00
72,5,Thursday,16:00
88,5,Saturday,10:00
39,3,Friday,18:00
135,1,Saturday,21:00
126,3,Thursday,10:00
32,3,Wednesday,10:00
60,2,Thursday,20:00
43,3,Thursday,18:00
172,4,Sunday,19:00
13,5,Tuesday,17:00
299,5,Friday,17:00
157,5,Saturday,13:00
195,5,Monday,09:00
260,5,Monday,14:00
256,5,Friday,11:00
34,2,Monday,15:00
292,2,Tuesday,10:00
109,4,Sunday,09:00
158,5,Saturday,18:00
270,5,Friday,21:00
66,4,Wednesday,12:00
6,3,Thursday,21:00
174,3,Friday,09:00
229,4,Sunday,13:00
266,5,Friday,09:00
255,1,Wednesday,18:00
134,2,Sunday,07:00
208,4,Thursday,13:00
60,2,Saturday,18:00
226,3,Wednesday,17:00
192,3,Monday,13:00
265,1,Friday,13:00
62,4,Sunday,20:00
234,4,Monday,07:00
29,5,Saturday,15:00
37,2,Friday,15:00
90,5,Tuesday,16:00
133,4,Thursday,15:00
256,4,Friday,17:00
158,5,Sunday,21:00
79,3,Wednesday,06:00
293,1,Thursday,12:00
55,5,Friday,21:00
225,1,Saturday,07:00
294,2,Saturday,11:00
217,1,Monday,17:00
172,2,Friday,20:00
129,2,Monday,06:00
17,2,Tuesday,14:00
74,5,Tuesday,12:00
162,4,Saturday,19:00
15,2,Friday,06:00
139,4,Thursday,06:00
87,5,Wednesday,12:00
99,4,Thursday,09:00
201,5,Saturday,17:00
265,1,Saturday,11:00
89,5,Monday,11:00
85,5,Wednesday,18:00
204,4,Wednesday,16:00
282,2,Thursday,10:00
215,4,Sunday,08:00
101,1,Sunday,19:00
196,2,Thursday,06:00
38,5,Saturday,17:00
23,2,Thursday,17:00
170,3,Saturday,11:00
96,2,Wednesday,18:00
45,4,Saturday,17:00
121,4,Sunday,09:00
40,2,Friday,07:00
233,2,Monday,12:00
67,3,Friday,20:00
37,2,Monday,17:00
192,3,Thursday,16:00
267,4,Friday,19:00
300,1,Thursday,15:00
242,4,Tuesday,19:00
268,5,Sunday,06:00
214,4,Monday,19:00
187,5,Tuesday,06:00
80,2,Thursday,10:00
111,3,Wednesday,11:00
209,3,Saturday,16:00
134,2,Thursday,19:00
203,2,Sunday,08:00
90,3,Sunday,14:00
39,3,Sunday,06:00
135,5,Wednesday,19:00
155,5,Sunday,08:00
200,1,Tuesday,21:00
53,1,Wednesday,12:00
201,5,Thursday,15:00
130,3,Wednesday,06:00
89,5,Wednesday,09:00
219,5,Monday,16:00
208,3,Wednesday,18:00
69,2,Thursday,18:00
276,4,Monday,20:00
112,1,Sunday,16:00
194,2,Saturday,17:00
195,5,Thursday,07:00
141,2,Friday,17:00
121,3,Sunday,16:00
54,3,Friday,17:00
76,1,Saturday,10:00
246,3,Wednesday,14:00
228,4,Tuesday,10:00
277,4,Monday,19:00
52,4,Tuesday,08:00
163,1,Saturday,12:00
226,4,Friday,18:00
118,1,Tuesday,18:00
109,2,Thursday,07:00
249,3,Friday,15:00
292,2,Friday,14:00
178,5,Tuesday,18:00
44,1,Friday,08:00
55,1,Wednesday,19:00
57,1,Thursday,12:00
221,5,Saturday,11:00
248,2,Sunday,17:00
133,1,Thursday,16:00
90,3,Thursday,06:00
231,3,Friday,11:00
46,2,Sunday,10:00
194,4,Friday,20:00
133,4,Thursday,14:00
187,5,Tuesday,12:00
134,1,Tuesday,08:00
26,3,Thursday,13:00
177,2,Monday,20:00
183,2,Thursday,09:00
112,5,Sunday,15:00
77,3,Wednesday,07:00
104,4,Friday,14:00
239,3,Tuesday,13:00
73,2,Sunday,09:00
216,2,Monday,14:00
224,1,Friday,20:00
138,2,Sunday,19:00
121,2,Monday,09:00
167,3,Monday,15:00
113,4,Wednesday,14:00
17,2,Tuesday,19:00
254,1,Sunday,12:00
239,3,Saturday,13:00
26,4,Sunday,21:00
299,5,Tuesday,14:00
12,2,Thursday,13:00
140,5,Monday,10:00
72,1,Wednesday,11:00
92,3,Monday,06:00
229,3,Monday,12:00
65,1,Thursday,06:00
177,4,Wednesday,20:00
119,4,Saturday,15:00
176,2,Saturday,20:00
287,5,Saturday,18:00
208,1,Wednesday,12:00
104,1,Wednesday,16:00
249,3,Monday,12:00
22,2,Saturday,09:00
52,1,Wednesday,09:00
97,2,Wednesday,17:00
44,1,Friday,06:00
278,2,Tuesday,06:00
183,5,Tuesday,08:00
